"(-0.08971791231740596, 0.4939262656423697, 32.91815690016463)","(-0.24051871636551125, -0.3379877767569985, 61.862040902758146)","(-0.7397268516672676, 0.371094970747064, 159.14154426735664)","(-0.7953135068918854, -0.005020005002305413, 300.1028267276227)","(-0.8671944002473131, 0.519730298085915, 251.19840798849634)","(-0.2618164742146834, -0.20643500539268161, 72.01144038969888)","(-0.37409637981937377, 0.29682207646739894, 226.61172900069593)","(-0.875266073783561, -0.34690011007145516, 300.02062632227455)","(0.8643578799870936, -0.19578279818717884, 317.89374567828884)","(0.8582125583048412, -0.18580509981469207, 317.5176836869969)","(-0.4528473476855389, 0.2235138848484822, 106.70529263561599)","(-0.5114027943839673, -0.3598106036522023, 272.0676593936685)","(-0.22741199416692107, -0.1540789710517887, 333.0069597716901)","(0.09830530110053488, -0.458646235724083, 128.8946234516362)","(0.4637218408427244, -0.4578818875065553, 42.31918844969024)","(-0.8302326569157836, -0.20907054553298382, 334.4973139455654)","(-0.6230762023642332, 0.026291651798731313, 195.65248922617286)","(-0.5140120948559531, -0.24341176772396236, 37.548400811603436)","(-0.13810658076274668, 0.2638111100987436, 7.2634987981417956)","(-0.6472462178474478, -0.33424612526164144, 71.62727792314615)","(-0.11412132862784771, 0.504179076184325, 286.04585183959813)","(-0.13705580636806872, -0.02189956421296541, 138.19549465666074)","(-0.42717400774021974, -0.04863415483572598, 300.46487467911646)","(-0.16892100582016745, 0.2965901856215627, 193.50165441533656)","(0.2631093653280627, -0.2137507413042343, 105.2798928474422)","(-0.8370853403772385, 0.29172438013913415, 339.4663728785218)","(0.0451391166402494, 0.026998498004032086, 169.97957410243052)","(0.4959389175823772, -0.07658542615571197, 140.46845617524107)","(-0.24586022327376547, 0.3203086042112548, 294.3178524606965)","(-0.5700947221269932, -0.17072505592891793, 357.89660478612456)","(0.7194025633921032, 0.4945398600508446, 148.56854145755105)","(0.23764542125449312, -0.1738528078083223, 106.11067146979619)","(0.9278416416973395, 0.5143966102967849, 345.67560059654477)","(0.2453985311584715, 0.10111226859242081, 167.592345902468)","(0.5525609338795825, -0.019053218510176433, 142.00528925136504)","(-0.1884483765957595, 0.07290588155003844, 98.99264092756339)","(-0.6513267866104281, 0.14930592533470588, 73.23332492904875)","(0.1932068258498733, 0.0818404587281337, 157.38608945307158)","(0.7992206406649303, 0.006759506847290498, 139.74502339709798)","(-0.6066931999844005, -0.08673099439033514, 113.21704972473839)","(-0.8516246312310987, 0.2034219039373091, 125.49100386845747)","(0.1136367606720224, -0.421320409125687, 161.71874116059598)","(0.7375050054213459, -0.27334354315304904, 233.22220380575243)","(-0.2694036718011586, 0.24971828494673637, 293.88623993775786)","(-0.8014076982482657, -0.391410472792205, 122.55685908624761)","(-0.0056172288001488085, -0.06177840571666501, 29.092534756014462)","(-0.5509682328974593, -0.18599536131354255, 167.7600627426663)","(-0.6998805252849902, -0.32519565279116397, 36.691299855864976)","(-0.8896074175526553, 0.4517592301492097, 95.59585512068907)","(0.039282830906421956, 0.01736096894867569, 192.63322234740443)","(-0.6773840956150182, -0.40346908904936674, 221.40114236151786)","(0.9365678893073178, 0.1952631799749763, 114.74416861728047)","(0.23836633886614728, -0.4341785400401489, 35.76121600515073)","(0.19637845893319575, 0.41055571310480565, 63.255557111393586)","(0.3230295036000426, 0.4678990698091682, 52.874456513762695)","(0.13412069031848525, -0.490820570751373, 172.17280117210063)","(-0.05384188341420738, 0.45282014249771, 274.251057527113)","(0.2738481324611784, 0.3387412159842988, 231.71488593559607)","(0.6171986349812048, -0.23053392071405135, 90.00341074270555)","(0.40820526176366384, -0.307967605962752, 236.55567452332005)","(0.4943748587660251, -0.15170346466880963, 309.1118787114598)","(-0.2381960107466743, 0.4355727535756131, 239.2804056421689)","(-0.7725488373327978, -0.45525795221685955, 145.67075229946803)","(-0.14804154086891097, -0.4594580154340472, 265.92703523498704)","(0.7859917481808303, -0.32598956479472196, 332.9232135282797)","(-0.06714734473958016, 0.20585540893873266, 191.53522305959217)","(-0.02759497905109574, 0.4466767508244771, 284.9736396808325)","(0.04521038323132205, 0.2590111984649341, 330.0781704201703)","(0.7515757393099174, -0.303809073485168, 195.02473029954515)","(0.9436444290278999, -0.021232858288675893, 25.936342640928682)","(0.9438616205419817, -0.020713042065200422, 25.859819865111746)","(-0.28262201978367635, -0.15860014485902493, 271.60098885397434)","(-0.634812426629359, 0.29536441747814424, 199.79458120909246)","(-0.05151692600588452, -0.39443380299657704, 29.23523241735911)","(0.9385480791311686, -0.16280270998445912, 157.53704054390744)","(-0.7070278299929489, 0.5313521116597089, 25.874801264288134)","(0.2834644150133179, -0.5394689595424309, 4.547030431441252)","(0.7065649867733956, -0.2328719360683852, 233.4558351638677)","(-0.7122480637504537, 0.5350886791797046, 344.1828044746768)","(4.023989083003351e-05, 0.49137787619822726, 96.43914670117799)","(0.9048243545526924, -0.38570983451047924, 191.04410633428913)","(0.8077223233844256, 0.30973718898713526, 258.75324829855884)","(0.35218655597618254, 0.38620735769031383, 65.28324544382785)","(0.23775655450697417, -0.4602710445330462, 100.55520766046973)","(0.32291203311445144, -0.4743921940047741, 304.9685111872537)","(0.12385327389887864, -0.4178474946526374, 295.387379220867)","(-0.7716677890452665, 0.33005735601500474, 41.73380021980413)","(-0.5029154078503298, -0.4748263076420432, 170.9662237904003)","(0.899399065155259, -0.37714576581638687, 170.7063553499938)","(0.12263444724975228, 0.4287402255701335, 125.5581958732341)","(-0.35217074511881624, 0.37154319727658613, 110.86251417884634)","(-0.8046519492185535, -0.13944400485323277, 55.50811003430008)","(-0.06326330879925726, -0.1459237639505166, 231.9652448969867)","(-0.4627199305280057, -0.4995035480140732, 95.1120277703489)","(-0.28001991303588525, -0.3989026608008757, 272.9441069163094)","(0.8259094944972706, 0.0909843217380038, 7.429311494436291)","(-0.08171057283997248, 0.4567525546807744, 57.29223610629797)","(-0.49415780522537883, -0.12881145235063554, 351.70174167362063)","(-0.37479847886487505, 0.2097956925959399, 133.34980288310004)","(0.0049866314693764536, 0.0007577605014380236, 353.6219659915818)"
"(-0.2412150898684241, -0.3462042110029083, 61.73497606680797)","(-0.745773722558285, 0.37016294938923827, 159.15285671980695)","(-0.7923395229574871, -0.006411553588941625, 300.416594623755)","(-0.8653296901386605, 0.5194339033335501, 250.78564955741749)","(-0.26398971616666816, -0.20605448601455503, 72.42971688276045)","(-0.36665498143917674, 0.301977665338477, 227.03996449701626)","(0.8638766686967589, -0.19515021608576322, 317.63670262344795)","(0.8586403279088779, -0.18485141190246607, 317.3352310516255)","(-0.44985128145803366, 0.22348115054165135, 106.4456249615879)","(-0.4489705510904514, 0.21883357554510582, 106.86816144323754)","(-0.5102406389069762, -0.3563634734469878, 272.3014336090084)","(-0.22558577276206934, -0.15783771016832335, 333.121741811991)","(0.09582111247447289, -0.45787434418103123, 129.32886435683025)","(0.46822550179416933, -0.46458503127122164, 42.56945015459395)","(-0.8345532797961999, -0.20308019207917105, 334.47342817203156)","(-0.6210036151349325, 0.027195878488323895, 195.9841745518181)","(-0.5056051781766098, -0.24155822534625707, 37.887802621211776)","(-0.5102072183241343, -0.2441681705750662, 37.844567616707835)","(-0.13350659768771278, 0.27107152112371735, 6.876575037785885)","(-0.6525903644547083, -0.32807449466667604, 71.27889287931468)","(-0.1209532834897335, 0.5080718607567155, 285.7332579528234)","(-0.13459125205242564, -0.01990230825835172, 138.36462699357403)","(-0.42326752095182274, -0.05407236763338889, 300.564058370688)","(-0.1676489701125966, 0.2876238027837644, 193.37284385647186)","(0.2680290149705026, -0.21458195889656848, 105.3527301157074)","(-0.8344412382770713, 0.2942565385723622, 339.1488246655487)","(0.04622866767957725, 0.025360354573945983, 169.6740803414943)","(0.04927235598499169, 0.02527588776698335, 170.02500517036964)","(0.49458608163346224, -0.07583795252693441, 140.82323856756787)","(-0.23896607292428543, 0.31686016812984324, 294.5660475926974)","(-0.5665270195848013, -0.1733289370484339, 358.17044031538796)","(-0.5648589810692495, -0.17220256516521895, 357.8262760318771)","(0.7189344672219888, 0.4868271571027543, 148.84918889276574)","(0.23666153124900222, -0.17739375622119352, 105.70296105592287)","(0.24602395642803404, 0.1011068597203765, 168.02831093767364)","(0.24742873197972198, 0.09480554970722055, 167.77947371791004)","(0.5501721776877414, -0.02538377393996124, 142.28454350303426)","(-0.18691462564947023, 0.07254524953574613, 99.38243434442444)","(-0.65347897325182, 0.14724496382352456, 73.45453870039981)","(0.19835720167012463, 0.08200412301938036, 157.23378547588572)","(0.7978178885855398, 0.013227439311143781, 139.9393779232606)","(-0.5992547189747066, -0.08474803046991795, 113.52593961255702)","(-0.8494170432838839, 0.20690542287322405, 125.6022841658055)","(-0.8475137342100235, 0.20469051959587745, 125.66415625140074)","(0.7437474375710398, -0.2663481006661286, 233.34986649225672)","(-0.26343363944176224, 0.2426278433756709, 294.19114322965254)","(-0.8076362545063632, -0.39214647587104395, 122.49132735884209)","(-0.007604521187608249, -0.0622231892350596, 29.348396471393677)","(-0.5511810917640192, -0.187927631331032, 167.70479015131392)","(-0.7003101402535059, -0.3334813485194646, 36.49334561111046)","(-0.8854146929949074, 0.45876978966020415, 95.82796508415154)","(0.04007735440541429, 0.017800267326270013, 193.06295029748816)","(-0.6813892057376939, -0.4005183497959899, 221.76924452495035)","(0.23507605190500153, -0.4411620624017559, 35.89529768080458)","(0.19544375129545222, 0.41627230189292314, 63.38626631667755)","(0.3143941540331232, 0.46730599182666854, 53.092816841984906)","(0.12677055142099172, -0.48349802197162123, 171.9505580000963)","(-0.05909868760979322, 0.4500534626696774, 273.9536927033925)","(0.2763156826884687, 0.3375668718902775, 231.4891731872895)","(0.6199930689191866, -0.22747416871384374, 89.88396406803068)","(0.6143119384956094, -0.22553894320666557, 90.33208395168704)","(0.40345641154856887, -0.3127831380384878, 236.45027403020953)","(0.4957520029313743, -0.15263882863694603, 308.85540286972747)","(-0.23190263209643833, 0.4408551932085029, 239.18445363569032)","(-0.7751752421868437, -0.45197841494713503, 145.86286415610004)","(-0.1494756742815602, -0.460752635188363, 266.2425178410761)","(0.7934823322138287, -0.32434246611405476, 332.7028298124719)","(-0.07043668806950826, 0.21132024247691406, 191.2988008135461)","(0.04123770492023107, 0.25920856046159313, 329.9177535489729)","(0.7591356744981672, -0.3058471295386224, 195.3460038470546)","(0.9438400927190805, -0.020590967236735, 25.86768865267693)","(0.9446111206124397, -0.020097007333442482, 25.50907583578118)","(-0.27994626511682924, -0.1539628768576404, 271.2435079874438)","(-0.6328925385525837, 0.2969799288576483, 200.1620071237608)","(-0.05586629379977242, -0.3930548724590478, 29.20020953140139)","(0.9409240250823893, -0.16402188999034256, 157.7460656354784)","(-0.7022392230362774, 0.5311037963603388, 26.25906787601467)","(0.7089340957764475, -0.22971261516377056, 233.54410901638622)","(-0.7092469462949326, 0.526030166674358, 343.9875936114525)","(0.0009788831306212862, 0.4946409307620287, 96.62207173599165)","(0.9042080984095816, -0.3805335451550869, 191.0727999770824)","(0.8092725368725092, 0.30989575037395856, 258.65963367496045)","(0.3462266619100334, 0.38902077428645904, 65.07064574527925)","(0.24669440954546254, -0.45669523312502835, 100.58698062959958)","(0.318550581011109, -0.47894029551093065, 304.8969416420952)","(0.12946217294265885, -0.4161912134995079, 295.51116960896445)","(-0.505152242199488, -0.4671038981750113, 170.69828277553538)","(-0.5075787723512303, -0.4733305246764681, 171.22758887552206)","(0.12862920433825129, 0.4289313379114633, 125.1517607618883)","(-0.35733652607502037, 0.3660510304762305, 110.88916698361606)","(-0.806055161674062, -0.14270672542714022, 55.73994179852654)","(-0.0630354647597558, -0.14893572426981266, 231.85791201514726)","(-0.4630076556563347, -0.49624227367224966, 95.54018150060821)","(-0.2839387634405018, -0.3964381309624975, 273.29861203094924)","(0.8301101982961331, 0.09606860925545646, 7.229151875662891)","(-0.08146720140638213, 0.45722287862677513, 57.3368035514111)","(-0.48688158480494237, -0.127390004483488, 351.7688423778616)","(-0.36973044572953706, 0.2103648797739274, 133.17729264460468)","(0.0037658511117269066, 0.0005083110997792829, 353.361484952276)","(0.007893458559101422, 0.007100135994770232, 353.4214720978084)"
"(-0.24400271262818748, -0.35486083283237346, 61.634797820626254)","(-0.7941591800670059, -0.013706578510157205, 300.3445276417514)","(-0.8593637855902382, 0.5200990765637734, 251.03920440348804)","(-0.27060915280195347, -0.2065396585085023, 72.43509825250963)","(-0.36149647090510606, 0.2998661798395245, 226.81831665890363)","(0.8594543459577291, -0.2008561327972334, 318.01266122142624)","(0.8566380570468016, -0.1857265879015962, 317.39975656680264)","(-0.44358150483048314, 0.2254659633241754, 106.39638935283891)","(-0.44201803726127437, 0.22175086360373458, 107.2141876408811)","(-0.44796069187723897, 0.21946219593671526, 106.96388069335413)","(-0.5091792661160703, -0.3517388877662223, 272.4560872886856)","(-0.2174953272243037, -0.1550009553441429, 332.72889848606053)","(0.09322961151435313, -0.4575390632057444, 129.13891653693167)","(0.4630781980637732, -0.47135664775099095, 42.18356810101305)","(-0.8306121844333163, -0.20069463931680467, 334.7350018034618)","(-0.5050492410773151, -0.24165332146653815, 37.57600393663899)","(-0.5024414832277369, -0.23768801019743904, 37.52782582180751)","(-0.5102784504604883, -0.24066389323439555, 38.20491736858945)","(-0.12600517387584306, 0.2735218256853947, 6.824558895183578)","(-0.12060826756034862, 0.5098486912561232, 285.993321107116)","(-0.12773673666219318, 0.5128171536469367, 285.6770326685949)","(-0.1292523586036604, -0.016252854678607674, 138.49172490756018)","(-0.41553159827168723, -0.052893767262522276, 300.7667263288496)","(-0.17232861670239236, 0.28070318835294455, 193.2707644013998)","(0.26535594976568627, -0.2223916847044264, 105.19602837371741)","(-0.8311334276933046, 0.2986804898884849, 339.4363761521613)","(0.05443223745374543, 0.028413649923109706, 170.03807650034503)","(0.05648456965228799, 0.02440725970665902, 169.66231379858044)","(0.4867588818897839, -0.07162244375743121, 140.6631799802065)","(-0.23453384577622144, 0.31362748288812936, 294.9647556070678)","(-0.2403803813715298, 0.3163478894281436, 294.7087083864752)","(-0.5605375910154524, -0.16827958889865624, 358.2441348982722)","(-0.559866707494359, -0.1747646693046028, 357.87995947406336)","(0.7175019616297512, 0.48747724157032574, 148.68752552364867)","(0.23531070818120828, -0.18245554849239864, 105.96996905219154)","(0.250555945606059, 0.09497379077957546, 168.2734175058925)","(0.2428140194317377, 0.09291273667290315, 168.07928355162744)","(0.5459529332258528, -0.030030903745759792, 142.0320667595412)","(-0.18624487146723961, 0.07310219567795471, 99.66984048503897)","(-0.6515209755426734, 0.14376139792125306, 73.55012178675037)","(0.2001529104463186, 0.08124234289596266, 157.21048684601556)","(-0.5910468883495701, -0.08062211040831894, 113.39713095907983)","(-0.8435829119423651, 0.20637276244523223, 125.19567916107488)","(-0.845076038892639, 0.20802452149911382, 125.9349537481596)","(-0.8386726258731598, 0.20598591740090486, 125.51733684065903)","(0.7498568615019782, -0.2590449172647991, 233.64159560975614)","(-0.26560015933786896, 0.23961520503239336, 293.99168133558294)","(-0.26062040879536386, 0.24216435853215545, 294.59957919369947)","(-0.00498475143615228, -0.06261909530860738, 29.403578676086344)","(-0.5490105854638924, -0.19404106047270017, 168.05845185124116)","(-0.6974037499638752, -0.340260872943843, 36.07706062864214)","(0.044897896766409005, 0.009017370149890772, 193.19160639658617)","(-0.6824595066723597, -0.3997585251104861, 221.435192492362)","(0.23716485336935003, -0.4407502419364087, 35.489429976543185)","(0.31097871297511837, 0.4659545045469803, 53.25541073663664)","(0.12686024145759553, -0.4764683928642805, 171.70148389111978)","(-0.057527515398749965, 0.4488764387766288, 274.2279960976293)","(0.2779530998335634, 0.33305062655526657, 231.37130192701548)","(0.27386601218867873, 0.33808072291480473, 231.3704042373074)","(0.6141702929894087, -0.22310144053333833, 90.13629435381895)","(0.6151980274312016, -0.22782004711658457, 90.64449554652862)","(0.40476715143874137, -0.3208231850342225, 236.68773094915096)","(0.395497677670354, -0.3143730903073353, 236.33796128224685)","(0.4948436853122718, -0.1465047771960927, 308.62279093821985)","(-0.22664145400882665, 0.44757368464333463, 239.31332745596575)","(-0.23106493500258907, 0.4426667185645365, 239.62070011754875)","(-0.7746164730349504, -0.44603193891964743, 146.21025091201443)","(-0.15209538203013204, -0.45298400730822436, 266.10370525479755)","(0.7931589504149407, -0.32201893348114824, 332.30730792632795)","(-0.07652729914358608, 0.20998279385757343, 191.62721757426112)","(0.034547124740972934, 0.2538286222781744, 330.19228300771726)","(0.9446422008533155, -0.0237734682086493, 25.48786806353234)","(0.9448749103383208, -0.0202896329810269, 25.23871633371502)","(-0.2748524073830549, -0.15604792365921624, 270.8588065607574)","(-0.6310263770277729, 0.2944885904318406, 199.73547120398896)","(-0.6338622096982285, 0.2916133952834806, 200.2382533208901)","(0.9392987225067134, -0.1634728738355079, 157.78140915590146)","(-0.7024681582463672, 0.5302381569250888, 26.008647559103505)","(0.7049967516802461, -0.22120347250638392, 233.9071198009262)","(-0.7049462281235753, 0.5176118555708449, 343.988738129655)","(0.8970669905755878, -0.37656183360729945, 191.01780279976265)","(0.8168464482187775, 0.3154610984591621, 258.39931640195675)","(0.33850749544939673, 0.3950615949183061, 65.14724465274924)","(0.31744268414045224, -0.48211827507332583, 305.057125527154)","(0.3151638327667133, -0.4743356382790781, 304.5919449397428)","(0.13365530689223945, -0.4180871031372046, 295.49823166486607)","(0.13164402969251746, -0.4129880341858149, 295.44755615783765)","(-0.5049509913073313, -0.4687505157546858, 170.52714422167676)","(0.13305468858546998, 0.4328091283818818, 125.46846354332175)","(-0.3631795500193227, 0.35953284640134225, 111.19208339710488)","(-0.80220377959378, -0.14414496374319494, 55.37335024428518)","(-0.055456715445335036, -0.15507542247423367, 231.7601350904311)","(-0.46652668119648966, -0.4969538575159675, 95.48740944947424)","(-0.2856047713008821, -0.394729788728608, 273.03494402189614)","(-0.2900231499099011, -0.39842928000877276, 272.88829751678327)","(0.8309488189562927, 0.09797579070810515, 7.014018724294108)","(-0.4839307089712829, -0.1251602221938505, 351.4899910945797)","(-0.3722523294177989, 0.2123875642777903, 133.0761830145447)","(0.0006817988909165558, 0.00591044293974349, 353.0127721316371)","(0.002234997417211497, 0.013335482219588113, 353.78940456613856)"
"(-0.2446624503854449, -0.36260054086517224, 61.78135656519353)","(-0.7945516863521769, -0.014150898391873369, 299.9107118022825)","(-0.85568010077188, 0.515147901221382, 251.16357444153908)","(-0.2726939182177201, -0.2077114493856902, 72.61957264901152)","(-0.36169659463651366, 0.30546273146487196, 226.74515492948734)","(-0.35384095953173006, 0.30454067882090835, 226.657137537047)","(0.8505104857786854, -0.18575912051170335, 317.54510600921805)","(-0.44022026541951675, 0.2273273695401984, 106.48046438751359)","(-0.43697485583947077, 0.22607180665256532, 106.02880768981639)","(-0.44286292261447496, 0.2203376338829324, 107.29712014651253)","(-0.4464326919547752, 0.21649714208545193, 106.89612504713573)","(-0.5082991360188635, -0.35290259535785934, 272.2184090309745)","(-0.21613758551916423, -0.15567469115978247, 332.72800871151134)","(0.09362751846937561, -0.455941570969045, 128.71274932172994)","(0.46737514576877087, -0.48022243522526326, 42.28919716461891)","(-0.5001739046558966, -0.2386692678102245, 37.26035933740102)","(-0.497551421686575, -0.23716125956328907, 37.38354574150085)","(-0.5077045804142329, -0.2381770687788493, 37.88688135176393)","(-0.12633561126355344, 0.2765437656506895, 7.070017134436582)","(-0.12933951396294527, 0.5087844525752125, 286.0448579189649)","(-0.12836601673328848, 0.5110769638656079, 285.4329000997116)","(-0.12587237296350054, -0.013449391407007374, 138.12004086682012)","(-0.4158709223448817, -0.053804073850170886, 301.0703442639463)","(-0.4100063169199851, -0.06085462686091912, 300.60256387900677)","(-0.17081507548298203, 0.2791028942403559, 193.01497425726217)","(-0.8299409937276232, 0.30363516795824463, 339.606957588099)","(0.061041793316778226, 0.026539982953996732, 170.04781724253144)","(0.06031316304342998, 0.020727749246367548, 169.97038654872105)","(0.483685101678074, -0.069983274342131, 140.451539416168)","(-0.23286022394704323, 0.31204833310939883, 295.13460145217067)","(-0.22689971018100125, 0.3171121101632711, 295.36712643991063)","(-0.24098664844975262, 0.3149899954980454, 294.8113231312726)","(-0.23418721239625712, 0.31945626850220554, 294.8463170905054)","(-0.55658518889999, -0.16810648648059637, 357.8470627292036)","(-0.5604079564160327, -0.1723874351601231, 358.2161363092764)","(0.7097290711117388, 0.48534784426099425, 148.34053655873151)","(0.2492503598914545, 0.09482854438929514, 168.09311136585467)","(0.23823470592047818, 0.08561170775963137, 167.9552720816004)","(0.5394115000970736, -0.029286248712529522, 142.40126502675452)","(-0.18720635384100248, 0.07230480720310353, 99.88294948930796)","(-0.657747331013274, 0.14037697619898282, 73.26684303435438)","(-0.5844190004699237, -0.08227836416236702, 113.40776864457696)","(-0.840046992775438, 0.20313993010161774, 125.46594994208903)","(-0.8377553378652559, 0.21102334116953653, 126.07704096766966)","(-0.8306052432297759, 0.1990279069108343, 125.08215559383663)","(0.748628983212563, -0.2513953865245806, 233.22248961970402)","(-0.26009451175376586, 0.2357530062823359, 293.8715202752083)","(-0.26465269609325204, 0.23782504014188607, 294.31056550017735)","(-0.2570712508798249, 0.2398098564494475, 294.5378167082714)","(-0.2616110148996702, 0.23688938135563156, 294.3649198600174)","(-0.5454055190866008, -0.20280741197693167, 167.80807052991693)","(0.049402078072093174, 0.008095681673508007, 193.29143302569418)","(-0.6813845382952507, -0.3958441398533605, 221.85236960558092)","(0.23300301508442745, -0.44721260500297677, 35.29092813087595)","(0.12233086930643604, -0.47103955992603014, 171.53310675576887)","(-0.054910552468302454, 0.44803333270214724, 274.6560887747499)","(-0.05418747326367534, 0.44673337182034023, 274.6128282209798)","(0.2843178974533847, 0.33018357961357747, 231.33958475169166)","(0.2781439801328915, 0.33573552589921135, 231.35401926761088)","(0.2744963062853239, 0.33055264754913777, 231.36126414727602)","(0.615049665516063, -0.22057476904597803, 90.10822859713372)","(0.612080542441134, -0.22265991888818565, 90.29550737470619)","(0.40320641680936886, -0.3198760996347261, 236.30910206453456)","(0.3886648795195615, -0.3146235112770434, 236.36858792855037)","(0.5000037568982233, -0.1412186374811908, 308.3254900653648)","(0.49432014169941535, -0.14531695441425957, 308.56229828230084)","(-0.22052905948402302, 0.4487917064450058, 239.1094522970647)","(-0.2232812314777276, 0.4499664270949246, 239.3662846375034)","(-0.7728992362262954, -0.44001167540076214, 146.1431580879959)","(-0.15121637511562047, -0.4472945036200643, 266.4620923226994)","(0.8000516543920608, -0.3280283369371961, 332.30079727311045)","(-0.07786838017294535, 0.2099180853467288, 191.23350067382242)","(0.9446844427147053, -0.025807782686262867, 25.456926482328083)","(-0.26696583977313665, -0.15633814523319098, 270.8541867681013)","(-0.2674921703074892, -0.153967711738619, 270.99130654984043)","(-0.6241944376033677, 0.2897151276933377, 200.03583212512603)","(-0.6355430339705015, 0.28669518300688135, 200.07498228327736)","(-0.6967729805055285, 0.5291647612748742, 25.59013912928636)","(0.7070475747955147, -0.21588792719991076, 234.25570323479533)","(-0.7015559109601591, 0.510143369805932, 343.6619007878701)","(0.898308485046804, -0.3781514059046486, 190.7436502948399)","(0.824246667127004, 0.32263137807324316, 258.2279798664534)","(0.310370561393174, -0.48022825388494617, 304.94550199508694)","(0.31089676720014675, -0.4799395444419111, 304.88329698849225)","(0.3091740309619264, -0.47669099242271185, 304.8102628909209)","(0.13925267225938162, -0.4146510790064319, 295.75927594018555)","(0.14244741564431196, -0.41363324763279496, 295.63708118676743)","(0.13942340247951812, -0.4070959655945395, 295.8418885716584)","(-0.5058246012359953, -0.4695661414090614, 170.46929843743754)","(0.13291968773470025, 0.43331381582797923, 125.20924928601711)","(-0.35871987882761497, 0.3532125314069802, 111.44551916775333)","(-0.05541367285358968, -0.15356399342473245, 231.6053588642793)","(-0.46596877651049823, -0.49641179462048857, 95.50045537908944)","(-0.2881252742595507, -0.39688247604122107, 272.8561535417204)","(-0.29369949525613626, -0.3909377897763959, 272.9981789386365)","(-0.29737077858755573, -0.39473838649344173, 273.0608411753856)","(0.8376122563182757, 0.10063784247627283, 7.164543535242167)","(-0.4827983861479293, -0.12669470505565233, 351.2040837625351)","(-0.36507483795358653, 0.21652363733316496, 132.74783720029916)","(0.0002385797141993256, 0.021119076327701512, 353.4566740699015)"
